country,state,abbv,county,city,address,zipcode_x,loc_no,name,cer_no,date_cer,ownership,lrd,ncs,pts,sps,hhas,sq,sqr,c_sqr,latitude,longitude,zipcode_y,Population,Male,Female,Median Age,Race,Poverty Count,Poverty Rate,Household Income,Per Capita Income,Unemployment Count,Unemployment Rate,Total housing units,Median year structure built,Median Value for Housing Units,White alone race,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Some other race alone
United States,Minnesota,MN,Otter Tail,FERGUS FALLS,225 WEST CAVOUR AVENUE SUITE D,56537,69402,ACCRA HOME CARE INC,248049,7/30/96,Non - Profit Private,7/30/11,YES,YES,YES,YES,Not Available,,,46.2840743,-96.07737,56537,18726,9055,9671,43.7,18726,1738,9.281213286,53361,29420,401,2.141407668,9091,1968,147800,18113,286,93,105,55
United States,Minnesota,MN,Benton,FOLEY,152 NORMAN AVENUE SOUTH,56329,69452,HERITAGE HOME HEALTH & HOSPICE,247200,5/31/85,Proprietary,5/31/05,YES,YES,YES,YES,Not Available,,,45.6608225,-93.9151695,56329,7399,3907,3492,36.7,7399,565,7.63616705,65510,26690,157,2.121908366,2805,1981,167100,7179,61,8,18,29
United States,Minnesota,MN,Watonwan,MADELIA,121 DREW AVENUE SOUTHEAST,56062,69927,MADELIA COMMUNITY HOSPITAL HOME CARE,247202,7/8/85,Non - Profit Private,7/8/05,YES,YES,YES,YES,Not Available,,,44.0496211,-94.4095107,56062,3397,1666,1731,37.5,3397,421,12.3932882,51761,26479,64,1.884015308,1443,1956,111100,3154,66,26,0,115
United States,Minnesota,MN,Big Stone,ORTONVILLE,450 EASTVOLD AVENUE,56278,70552,ORTONVILLE AREA HEALTH SER HHA,247203,8/28/85,Government - Local,8/28/05,YES,YES,YES,YES,Not Available,,,45.3152616,-96.4460664,56278,2624,1289,1335,49.4,2624,272,10.36585366,45119,27464,18,0.68597561,1673,1959,110800,2588,6,0,0,0
United States,Minnesota,MN,Hennepin,PLYMOUTH,2905 NORTHWEST BLVD #100,55441,70702,BAYADA HOME HEALTH CARE INC,247209,10/11/85,Proprietary,10/11/05,YES,NO,NO,YES,Not Available,,,,,55441,18294,9226,9068,39.7,18294,1441,7.87689953,72913,45225,253,1.382967093,8160,1979,293800,14939,1392,116,1311,189
United States,Minnesota,MN,Pope,GLENWOOD,219 FIRST STREET SOUTHEAST,56334,69502,GLACIAL RIDGE HOME CARE,247212,11/14/85,Government - Local,11/14/05,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,45.6483131,-95.3880648,56334,5582,2741,2841,48.7,5582,631,11.30419205,55095,31477,123,2.203511286,3546,1972,167300,5413,42,15,22,56
United States,Minnesota,MN,Chisago,CHISAGO CITY,11725 STINSON AVE,55013,68802,FAIRVIEW LAKES HOMECARING HOSP,247211,12/30/85,Non - Profit Private,12/30/05,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,45.3824992,-92.8681468,55013,6650,3469,3181,47.4,6650,302,4.541353383,77019,36891,251,3.77443609,2964,1990,245000,6342,22,18,36,40
United States,Minnesota,MN,Wilkin,BRECKENRIDGE,1110 HIGHWAY 75 NORTH SUITE A,56520,68602,CHI HEALTH AT HOME,247213,2/26/86,Non - Profit Religious,2/26/06,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,46.275911,-96.5859531,56520,4022,1937,2085,43.5,4022,431,10.71606166,48072,25974,44,1.093983093,1867,1966,109000,3803,47,71,0,0
United States,Minnesota,MN,Polk,FOSSTON,900 HILLGROSS BOULEVARD SE,56542,69477,ESSENTIA HEALTH FOSSTON HOME HEALTH,247214,3/13/86,Non - Profit Private,3/13/06,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,47.5713352,-95.739282,56542,2819,1385,1434,45.1,2819,377,13.37353672,48151,25607,47,1.667257893,1359,1963,125300,2687,13,26,10,11
United States,Minnesota,MN,Itasca,DEER RIVER,115 10TH AVENUE NORTHEAST,56636,69052,DEER RIVER HOME CARE,247223,4/29/86,Non - Profit Private,4/29/06,YES,YES,YES,YES,Not Available,,,47.3442148,-93.7916208,56636,5036,2537,2499,43.7,5036,757,15.03177125,44074,22436,214,4.249404289,3251,1978,150200,3867,11,939,8,49
United States,Minnesota,MN,Chippewa,MONTEVIDEO,824 NORTH 11TH STREET,56265,70302,CHIPPEWA COUNTY MONTEVIDEO HOSPITAL HOME CARE,247216,5/8/86,Government - State/ County,5/8/06,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,44.9529596,-95.7116947,56265,7548,3754,3794,44.3,7548,763,10.10863805,54903,29929,74,0.980392157,3669,1960,108600,7142,52,40,65,90
United States,Minnesota,MN,Meeker,LITCHFIELD,218 NORTH HOLCOMBE AVENUE,55355,69852,ECUMEN HOME CARE AND HOSPICE - LITCHFIELD,247217,5/21/86,Non - Profit Other,5/21/06,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,45.1277908,-94.5249007,55355,9656,4924,4732,42.7,9656,1073,11.11226181,58913,28607,171,1.770919635,4352,1971,146500,9414,102,31,8,17
United States,Minnesota,MN,Swift,BENSON,1815 WISCONSIN AVENUE,56215,68402,SWIFT CTY BENSON HOSP HH CARE,247221,8/4/86,Government - Local,8/4/06,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,45.3145082,-95.6083252,56215,4336,2194,2142,44,4336,585,13.49169742,51378,29993,40,0.922509225,2188,1965,111200,4131,159,1,14,21
United States,Minnesota,MN,Lyon,MINNEOTA,700 NORTH MONROE STREET,56264,70227,TOWN AND COUNTRY HOME HEALTH CARE,247236,9/3/86,Non - Profit Private,9/3/06,YES,YES,YES,YES,Not Available,,,44.565557,-95.98018,56264,2150,1155,995,45.2,2150,153,7.11627907,61296,29382,41,1.906976744,962,1957,106200,2095,6,0,9,20
United States,Minnesota,MN,Blue Earth,MANKATO,718 MOUND AVENUE,56001,69977,ECUMEN HOME CARE-PATHSTONE,247224,9/5/86,Non - Profit Religious,9/5/06,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,44.1631694,-94.0297152,56001,47620,23974,23646,27.4,47620,9772,20.52078958,47352,26307,1476,3.099538009,19428,1975,168500,42775,1900,233,1280,203
United States,Minnesota,MN,Blue Earth,MANKATO,600 RIVERFRONT DRIVE  SUITE 100,56001,69977,ALLIANCE HEALTH SERVICES,248022,2/7/95,Proprietary,2/7/10,YES,NO,NO,YES,Not Available,,,44.1629644,-94.0102503,56001,47620,23974,23646,27.4,47620,9772,20.52078958,47352,26307,1476,3.099538009,19428,1975,168500,42775,1900,233,1280,203
United States,Minnesota,MN,Hennepin,GOLDEN VALLEY,4050 OLSON MEMORIAL HIGHWAY STE 165,55422,69527,CARE PLUS HOME HEALTH AGENCY I,247219,9/22/86,Proprietary,9/22/06,YES,YES,YES,YES,Not Available,,,44.9847194,-93.3303086,55422,28889,13558,15331,40.1,28889,3109,10.76188169,65343,36080,858,2.969988577,13031,1958,187200,23367,2701,153,791,630
United States,Minnesota,MN,Hennepin,GOLDEN VALLEY,5801 DULUTH STREET SUITE 310,55422,69527,INTERNATIONAL HEALTH CARE SERV,247296,12/8/93,Non - Profit Private,12/8/08,YES,NO,NO,YES,Not Available,,,44.9983514,-93.3536077,55422,28889,13558,15331,40.1,28889,3109,10.76188169,65343,36080,858,2.969988577,13031,1958,187200,23367,2701,153,791,630
United States,Minnesota,MN,Hennepin,GOLDEN VALLEY,800 BOONE AVENUE NORTH SUITE 200,55422,69527,HOME HEALTH CARE INC,248037,5/15/96,Proprietary,5/15/11,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,44.987815,-93.3891,55422,28889,13558,15331,40.1,28889,3109,10.76188169,65343,36080,858,2.969988577,13031,1958,187200,23367,2701,153,791,630
United States,Minnesota,MN,Hennepin,GOLDEN VALLEY,1415 LILAC NORTH DRIVE 190,55422,69527,GOOD SAMARITAN SOCIETY - HOME CARE,248086,5/18/05,Non - Profit Religious,5/18/07,YES,YES,YES,YES,Worse Than Expected,1.0 - 2.5,1.75,44.9941864,-93.3501844,55422,28889,13558,15331,40.1,28889,3109,10.76188169,65343,36080,858,2.969988577,13031,1958,187200,23367,2701,153,791,630
United States,Minnesota,MN,Hennepin,GOLDEN VALLEY,800 BOONE AVENUE NORTH SUITE 175,55422,69527,SUMMIT HOME HEALTH CARE INC,248089,7/13/05,Proprietary,7/13/07,YES,YES,YES,YES,Not Available,,,44.987815,-93.3891,55422,28889,13558,15331,40.1,28889,3109,10.76188169,65343,36080,858,2.969988577,13031,1958,187200,23367,2701,153,791,630
United States,Minnesota,MN,Hennepin,GOLDEN VALLEY,4725 OLSON MEMORIAL HWY #200,55422,69527,ALLIANCE HHC & NURSING SERVICE,248113,11/9/10,Proprietary,11/9/12,YES,YES,YES,YES,Not Available,,,44.983766,-93.339462,55422,28889,13558,15331,40.1,28889,3109,10.76188169,65343,36080,858,2.969988577,13031,1958,187200,23367,2701,153,791,630
United States,Minnesota,MN,Redwood,REDWOOD FALLS,1110 EAST BRIDGE STREET,56283,70827,REDWOOD AREA HOS HOME CARE,247229,10/10/86,Government - Local,10/10/06,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,44.5413841,-95.1024959,56283,6377,3203,3174,46,6377,684,10.72604673,47106,26815,132,2.069938843,2961,1965,115400,5654,67,453,40,84
United States,Minnesota,MN,St. Louis,DULUTH,301 WEST FIRST STREET SUITE 309,55802,69102,SENIOR FRIEND ASSOCIATES INC,247227,12/5/86,Proprietary,12/5/06,YES,YES,NO,YES,Not Available,,,46.7847548,-92.1035427,55802,2245,1119,1126,60.1,2245,658,29.30957684,25710,33332,122,5.434298441,1591,1945,300000,1902,112,80,57,4
United States,Minnesota,MN,St. Louis,DULUTH,952 EAST SUPERIOR STREET SUITE 104,55802,69102,KINDRED AT HOME,247241,12/10/87,Proprietary,12/10/07,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,46.7960222,-92.0863502,55802,2245,1119,1126,60.1,2245,658,29.30957684,25710,33332,122,5.434298441,1591,1945,300000,1902,112,80,57,4
United States,Minnesota,MN,St. Louis,DULUTH,332 W SUPERIOR STREET  STE 204,55802,69102,INTERIM HEALTHCARE,247281,5/20/93,Proprietary,5/20/08,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,46.7830739,-92.1027315,55802,2245,1119,1126,60.1,2245,658,29.30957684,25710,33332,122,5.434298441,1591,1945,300000,1902,112,80,57,4
United States,Minnesota,MN,St. Louis,DULUTH,306 WEST MICHIGAN STREET  SUITE 301,55802,69102,UNIVERSAL PEDIATRICS,247029,5/18/94,Proprietary,5/18/09,YES,NO,NO,YES,Not Available,,,46.7834304,-92.1015619,55802,2245,1119,1126,60.1,2245,658,29.30957684,25710,33332,122,5.434298441,1591,1945,300000,1902,112,80,57,4
United States,Minnesota,MN,Fillmore,SPRING VALLEY,800 MEMORIAL DRIVE,55975,71402,SPRING VALLEY HOME HLTH AGENCY,247226,12/18/86,Non - Profit Other,12/18/06,YES,YES,YES,YES,Not Available,,,43.6987617,-92.393079,55975,4341,2198,2143,42.3,4341,334,7.694079705,54620,29467,103,2.372725179,2061,1959,125900,4206,19,2,52,5
United States,Minnesota,MN,Benton,SAUK RAPIDS,1115 FOURTH AVENUE NORTH,56379,71327,GOOD SHEPHERD HOME HEALTH CARE,247230,1/23/87,Non - Profit Religious,1/23/07,YES,YES,YES,YES,Not Available,,,45.6033718,-94.1762992,56379,17008,8211,8797,33.8,17008,2749,16.16298213,52767,26312,521,3.063264346,6853,1983,158300,16194,82,27,307,0
United States,Minnesota,MN,Wadena,WADENA,201 SHADY LANE DRIVE,56482,71677,LEGACY HOME HEALTH AND HOSPICE SERVICES OF WADENA,247238,7/31/87,Non - Profit Private,7/31/07,YES,YES,YES,YES,Worse Than Expected,1.0 - 2.5,1.75,46.4379945,-95.1151166,56482,6672,3297,3375,40.4,6672,1116,16.72661871,43087,22681,215,3.222422062,3117,1966,109700,6472,34,107,6,3
United States,Minnesota,MN,Hennepin,MINNETONKA,5900 GREEN OAK DRIVE SUITE 200,55343,70277,RECOVER HEALTH,247250,7/13/89,Proprietary,7/13/09,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,44.8967663,-93.4103059,55343,25561,12041,13520,35,25561,2581,10.09741403,59123,35996,558,2.183013184,12019,1973,213900,17023,4402,101,1940,1372
United States,Minnesota,MN,Polk,CROOKSTON,721 SOUTH MINNESOTA STREET,56716,68977,RIVERVIEW HOME CARE,247252,2/15/90,Non - Profit Private,2/15/05,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,47.7693429,-96.6177332,56716,9367,4741,4626,34.5,9367,1450,15.47987616,51756,25368,236,2.519483292,3738,1960,111600,8609,88,129,111,255
United States,Minnesota,MN,Stearns,SAUK CENTRE,425 NORTH ELM STREET,56378,71302,CENTRACARE HEALTH SYSTEM - SAUK CENTRE HOME CARE,247256,7/26/90,Non - Profit Other,7/26/05,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,45.7458666,-94.9557319,56378,7783,3988,3795,41,7783,705,9.058203777,54530,26966,91,1.169214956,3632,1976,167600,7516,74,0,0,157
United States,Minnesota,MN,Ramsey,SAINT PAUL,1169 RICE STREET,55117,71202,EQUITY SERVICES OF ST PAUL,247260,12/4/90,Non - Profit Private,12/4/05,YES,NO,NO,YES,Not Available,,,44.9763758,-93.1060871,55117,43878,21634,22244,32.7,43878,9701,22.10902958,47249,24094,1628,3.710287616,16969,1964,171900,23901,6588,321,10337,988
United States,Minnesota,MN,Sherburne,ELK RIVER,403 MAIN STREET,55330,69302,GUARDIAN ANGELS ELIM HOME CARE,247263,7/22/91,Non - Profit Religious,7/22/06,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,45.3031243,-93.5609606,55330,37886,18950,18936,37,37886,2215,5.846486829,86803,32981,795,2.098400465,13744,1993,202100,35722,492,111,522,192
United States,Minnesota,MN,Dakota,SAINT PAUL,317 YORK AVENUE,55120,71227,PEOPLE INCORPORATED,247264,8/22/91,Non - Profit Private,8/22/06,YES,NO,NO,YES,Not Available,,,44.968524,-93.0871231,55120,4347,1956,2391,46.5,4347,166,3.818725558,83182,51204,125,2.875546354,1851,1987,302600,3837,145,31,168,88
United States,Minnesota,MN,Lyon,TRACY,251 FIFTH STREET EAST,56175,71577,SHETEK HOME CARE,247266,1/30/92,Non - Profit Other,1/30/07,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,44.232328,-95.6065341,56175,2980,1451,1529,41.4,2980,353,11.84563758,47938,25769,85,2.852348993,1622,1957,84300,2703,16,6,237,2
United States,Minnesota,MN,Lac qui Parle,DAWSON,1282 WALNUT STREET,56232,69027,JOHNSON MEMORIAL HOME CARE,247268,4/3/92,Non - Profit Other,4/3/07,YES,YES,NO,YES,Not Available,,,44.931475,-96.065951,56232,2462,1184,1278,46.6,2462,199,8.082859464,47237,27914,42,1.705930138,1198,1952,84800,2367,54,6,2,21
United States,Minnesota,MN,Crow Wing,BAXTER,14387 EDGEWOOD DRIVE,56425,68352,GOOD NEIGHBOR HHC OF BRAINERD,247269,6/19/92,Proprietary,6/19/07,YES,YES,NO,YES,Same As Expected,3.0 - 4.0,3.5,46.3599206,-94.2467812,56425,7869,4063,3806,41.6,7869,625,7.94255941,62170,32801,129,1.639344262,3381,1997,192100,7578,16,81,53,1
United States,Minnesota,MN,Hennepin,MINNEAPOLIS,1600 BROADWAY STREET NE STE 1,55413,70127,COMMUNITY INVOLVEMENT PROG HHS,247271,7/8/92,Non - Profit Other,7/8/07,YES,NO,NO,YES,Not Available,,,44.9980858,-93.2361954,55413,13187,6561,6626,33.9,13187,2533,19.20831122,52596,37281,486,3.685447789,6757,1943,208500,9647,1829,142,452,536
United States,Minnesota,MN,Hennepin,MINNEAPOLIS,2520 BROADWAY ST NE STE 20,55413,70127,MILS HOME HEALTH CARE AGENCY,248003,9/9/94,Proprietary,9/9/09,YES,NO,NO,YES,Not Available,,,44.998119,-93.2246806,55413,13187,6561,6626,33.9,13187,2533,19.20831122,52596,37281,486,3.685447789,6757,1943,208500,9647,1829,142,452,536
United States,Minnesota,MN,Hennepin,MINNEAPOLIS,1300 GODWARD ST NE SUITE 665,55413,70127,MIDWEST PROFESSIONAL SERVICES,248103,7/2/08,Proprietary,7/2/10,YES,NO,NO,YES,Not Available,,,45.0018311,-93.2152155,55413,13187,6561,6626,33.9,13187,2533,19.20831122,52596,37281,486,3.685447789,6757,1943,208500,9647,1829,142,452,536
United States,Minnesota,MN,Hennepin,MINNEAPOLIS,3008 UNIVERSITY AVE SOUTHEAST,55414,70152,BEST CARE HOME HEALTH INC,247273,1/7/93,Proprietary,1/7/08,YES,YES,NO,YES,Not Available,,,44.9702313,-93.2144084,55414,32488,17020,15468,22.3,32488,13249,40.78121152,33012,19179,1612,4.961832061,11056,1972,247400,23611,2976,252,4021,314
United States,Minnesota,MN,Faribault,BLUE EARTH,125 SOUTH MAIN STREET,56013,68552,UNITED HOSPITAL DISTRICT INC,247274,1/19/93,Non - Profit Private,1/19/08,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,43.6378639,-94.1021546,56013,4387,2273,2114,50,4387,506,11.53407796,49397,30400,35,0.797811716,2080,1956,92100,4239,12,11,3,42
United States,Minnesota,MN,Morrison,LITTLE FALLS,815 SOUTHEAST SECOND STREET,56345,69877,CHI HEALTH AT HOME,247279,3/10/93,Non - Profit Religious,3/10/08,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,45.9673039,-94.3627929,56345,14558,7202,7356,44.2,14558,1927,13.23670834,48172,28157,258,1.772221459,6530,1974,147400,13955,189,19,115,20
United States,Minnesota,MN,Dakota,EAGAN,2260 CLIFF ROAD,55122,69227,ALLIANCE HEALTH SERVICES INC,247283,6/11/93,Proprietary,6/11/08,YES,NO,NO,YES,Not Available,,,44.7888212,-93.225764,55122,31877,15569,16308,37,31877,2623,8.22850331,74246,38468,959,3.008438686,13232,1985,224200,24187,3022,217,2241,700
United States,Minnesota,MN,Ramsey,SAINT PAUL,2429 UNIVERSITY AVE WEST #200,55114,71177,CAREFOCUS CORPORATION,247282,6/18/93,Proprietary,6/18/08,YES,YES,NO,YES,Not Available,,,,,55114,3383,1658,1725,27.3,3383,939,27.7564292,41575,27443,251,7.419450192,1676,1990,193200,2118,645,0,469,27
United States,Minnesota,MN,Ramsey,SAINT PAUL,1055 WESTGATE DRIVE SUITE 100,55114,71177,ALLINA HEALTH HOME HEALTH,248091,9/22/05,Non - Profit Other,9/22/07,YES,YES,YES,YES,Worse Than Expected,1.0 - 2.5,1.75,44.9732478,-93.2060022,55114,3383,1658,1725,27.3,3383,939,27.7564292,41575,27443,251,7.419450192,1676,1990,193200,2118,645,0,469,27
United States,Minnesota,MN,Ramsey,SAINT PAUL,2356 UNIVERSITY AV W SUITE 220,55114,71177,CARING PROFESSIONALS HOMECARE,248119,6/23/11,Proprietary,6/23/13,YES,YES,NO,YES,Not Available,,,,,55114,3383,1658,1725,27.3,3383,939,27.7564292,41575,27443,251,7.419450192,1676,1990,193200,2118,645,0,469,27
United States,Minnesota,MN,Swift,APPLETON,30 SOUTH BEHL STREET,56208,68277,APPLETON AREA HEALTH SERVICES,247285,6/29/93,Government - Local,6/29/08,YES,YES,YES,YES,Not Available,,,44.269338,-88.38875,56208,2094,1044,1050,47.5,2094,349,16.66666667,40565,25047,72,3.438395415,1197,1955,66400,1961,14,20,3,52
United States,Minnesota,MN,Itasca,GRAND RAPIDS,111 SE 3RD STREET,55744,69602,GRAND ITASCA CLINIC & HOSP HOMECARE,247286,7/30/93,Non - Profit Private,7/30/08,YES,YES,YES,YES,Better Than Expected,4.5 - 5.0,4.75,47.2299004,-93.5264226,55744,20100,10093,10007,45.2,20100,2894,14.39800995,49439,25559,324,1.611940299,9839,1975,163500,19244,106,271,114,30
United States,Minnesota,MN,Itasca,GRAND RAPIDS,400 WITTMAN DRIVE SUITE B,55744,69602,RECOVER HEALTH,248068,4/17/99,Proprietary,4/17/14,YES,YES,NO,YES,Worse Than Expected,1.0 - 2.5,1.75,47.2265826,-93.4925604,55744,20100,10093,10007,45.2,20100,2894,14.39800995,49439,25559,324,1.611940299,9839,1975,163500,19244,106,271,114,30
United States,Minnesota,MN,Anoka,COON RAPIDS,1555 118TH LANE NORTHWEST,55448,68952,MARY T HOME HEALTH,247292,10/14/93,Proprietary,10/14/08,YES,YES,YES,YES,Not Available,,,45.1845008,-93.3051833,55448,27731,13346,14385,39.7,27731,1835,6.617143269,72495,32703,946,3.411344704,10686,1985,184400,24113,1575,107,922,59
United States,Minnesota,MN,Hennepin,BROOKLYN PARK,8590 EDINBURGH CENTER DRIVE SUITE 350,55443,68652,HENNEPIN HOME HEALTH CARE INC,247001,1/27/94,Proprietary,1/27/09,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,45.1118781,-93.3040146,55443,32532,15672,16860,33.7,32532,2362,7.260543465,78167,31024,958,2.944792819,11954,1989,218700,17752,7971,66,5549,302
United States,Minnesota,MN,Kandiyohi,WILLMAR,901 WILLMAR AVENUE SE  SUITE 2,56201,71802,BETHESDA HOME HEALTH,247019,2/10/94,Non - Profit Other,2/10/09,YES,YES,YES,YES,Not Available,,,45.1104128,-95.03252,56201,23227,11566,11661,36.2,23227,3606,15.52503552,47123,25392,530,2.281827184,9728,1974,150000,18825,1547,222,240,1923
United States,Minnesota,MN,Kandiyohi,WILLMAR,1010 BENSON AVENUE SOUTHWEST PO BOX 1467,56201,71802,QUALITY QUEST HEALTH CARE INC,248018,3/8/95,Proprietary,3/8/10,YES,YES,YES,YES,Not Available,,,45.1211532,-95.0572073,56201,23227,11566,11661,36.2,23227,3606,15.52503552,47123,25392,530,2.281827184,9728,1974,150000,18825,1547,222,240,1923
United States,Minnesota,MN,Kandiyohi,WILLMAR,322 SOUTHWEST 2ND STREET,56201,71802,DIVINE HOME CARE INC,248080,3/25/04,Proprietary,3/25/06,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,45.121537,-95.04529,56201,23227,11566,11661,36.2,23227,3606,15.52503552,47123,25392,530,2.281827184,9728,1974,150000,18825,1547,222,240,1923
United States,Minnesota,MN,Cook,GRAND MARAIS,515 - 5TH AVENUE WEST,55604,69577,NORTH SHORE HEALTH,247004,3/15/94,Government - Local,3/15/09,YES,YES,NO,YES,Not Available,,,47.7553114,-90.3401684,55604,3106,1517,1589,55.1,3106,307,9.884095299,56667,35360,34,1.094655505,3307,1981,258200,2997,4,32,33,0
United States,Minnesota,MN,Wadena,SEBEKA,113 MINNESOTA  AVENUE WEST,56477,71352,CARING HANDS HOME CARE,247071,6/7/94,Proprietary,6/7/09,YES,YES,NO,YES,Same As Expected,3.0 - 4.0,3.5,46.6297247,-95.089614,56477,2473,1244,1229,45.4,2473,326,13.18236959,43705,22796,46,1.860088961,1333,1973,124100,2381,51,8,6,6
United States,Minnesota,MN,St. Louis,DULUTH,5322 GRAND AVENUE,55807,69202,ACCRA HOME HEALTH DULUTH,248002,7/12/94,Non - Profit Other,7/12/09,YES,NO,NO,YES,Not Available,,,46.7420494,-92.164246,55807,10049,4801,5248,37.9,10049,1790,17.81271768,41884,23064,309,3.074932829,4714,1939,113900,9043,147,407,82,11
United States,Minnesota,MN,Scott,PRIOR LAKE,16670 FRANKLIN TRAIL SE,55372,70777,COMMUNITY HOME HEALTH INC,248005,9/30/94,Proprietary,9/30/09,YES,YES,YES,YES,Worse Than Expected,1.0 - 2.5,1.75,44.7092502,-93.4246389,55372,32541,16243,16298,40.5,32541,1710,5.254909191,102757,43073,619,1.902215666,12143,1992,305400,29764,444,301,1163,164
United States,Minnesota,MN,Washington,STILLWATER,1715 TOWER DRIVE WEST SUITE 330,55082,71527,LAKEVIEW HOMECARE,248008,10/12/94,Non - Profit Other,10/12/09,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,45.038249,-92.828776,55082,36239,18266,17973,44.4,36239,1780,4.911835316,84401,43416,657,1.812963934,14732,1981,302100,34012,674,118,621,83
United States,Minnesota,MN,Fillmore,PRESTON,200 ST PAUL STREET,55965,70752,PRESTON GOOD SAMARITAN SOCIETY HOME CARE,248009,10/19/94,Non - Profit Religious,10/19/09,YES,YES,YES,YES,Worse Than Expected,1.0 - 2.5,1.75,43.6719172,-92.0833291,55965,2503,1263,1240,43.8,2503,380,15.18178186,51500,27636,33,1.318417899,1203,1955,138100,2472,8,4,15,0
United States,Minnesota,MN,Fillmore,PRESTON,902 HOUSTON STREET NORTHWEST SUITE 2,55965,70752,FILLMORE COUNTY PHNS,247010,7/1/66,Government - State/ County,7/1/96,YES,YES,NO,YES,Not Available,,,43.6777147,-92.0842173,55965,2503,1263,1240,43.8,2503,380,15.18178186,51500,27636,33,1.318417899,1203,1955,138100,2472,8,4,15,0
United States,Minnesota,MN,Wabasha,WABASHA,1200 GRANT BLVD WEST,55981,71627,ST ELIZABETHS MEDICAL CENTER,248028,7/7/95,Non - Profit Religious,7/7/10,YES,YES,NO,YES,Not Available,,,44.388317,-92.048468,55981,4059,2006,2053,51.9,4059,325,8.006898251,51094,30989,88,2.16802168,2193,1977,172900,3927,21,8,7,34
United States,Minnesota,MN,Morrison,PIERZ,26814 143RD STREET  PO BOX 220,56364,70652,HORIZON HEALTH HOMECARE,248027,8/16/95,Non - Profit Other,8/16/10,YES,YES,YES,YES,Not Available,,,45.969855,-94.0974638,56364,5396,2764,2632,38.3,5396,492,9.117865085,52422,24564,135,2.501853225,2306,1977,162300,5300,0,0,22,33
